#Frame_Number,qw,qx,qy,qz,tx,ty,tz,vx,vy,vz
968,-0.38225034,0.46948454,0.48344696,0.63225627,11.063395,15.431133,-37.43784,0.0,0.0,0.0
969,-0.38650143,0.45901754,0.4873023,0.6343942,11.362878,16.367453,-37.25449,0.0,0.0,0.0
970,-0.39465,0.44700605,0.49286723,0.63365513,11.435146,15.371187,-37.30175,0.0,0.0,0.0
971,-0.39905515,0.4322337,0.50543624,0.6312395,11.491962,14.381669,-37.434517,0.0,0.0,0.0
972,-0.40125772,0.41986242,0.52196264,0.62471014,11.572314,13.387137,-37.501225,0.0,0.0,0.0
973,-0.40380943,0.40940002,0.533692,0.62008256,11.525058,14.383783,-37.56803,0.0,0.0,0.0
974,-0.41072822,0.39487007,0.53699374,0.62210745,11.794059,13.422237,-37.623425,0.0,0.0,0.0
975,-0.40947762,0.3719131,0.5508285,0.62497735,11.932041,12.434063,-37.690292,0.0,0.0,0.0
976,-0.39481953,0.34847713,0.5796152,0.62187415,12.026923,11.441169,-37.762127,0.0,0.0,0.0
977,-0.3830882,0.32730514,0.59847176,0.6228534,12.28647,10.618545,-37.256237,0.0,0.0,0.0
978,-0.3780252,0.30894044,0.60478866,0.6291927,12.231575,9.628379,-37.38492,0.0,0.0,0.0
979,-0.38131723,0.30508086,0.60351646,0.63031,12.0497675,10.599498,-37.230404,0.0,0.0,0.0
980,-0.38751233,0.3165815,0.5956724,0.62831897,12.107809,11.593853,-37.14159,0.0,0.0,0.0
981,-0.39399037,0.33237153,0.58785415,0.62348074,12.036411,10.636805,-37.42259,0.0,0.0,0.0
982,-0.3984775,0.352109,0.58427787,0.6130696,12.07985,11.633673,-37.3565,0.0,0.0,0.0
983,-0.40318024,0.37455654,0.5809339,0.599724,12.040504,12.630846,-37.29248,0.0,0.0,0.0
984,-0.41245255,0.3966539,0.57136744,0.5882923,12.016442,11.634473,-37.374107,0.0,0.0,0.0
985,-0.42373598,0.42286184,0.55562305,0.5769911,12.04008,12.627915,-37.26224,0.0,0.0,0.0
986,-0.43557915,0.45146766,0.53743464,0.56357056,12.01714,13.623049,-37.16641,0.0,0.0,0.0
987,-0.44786832,0.47886565,0.5200764,0.5473776,11.975093,14.618148,-37.076897,0.0,0.0,0.0
988,-0.46436706,0.505266,0.49919522,0.52903086,11.90531,15.612378,-36.99543,0.0,0.0,0.0
989,-0.48288482,0.53054374,0.47615933,0.50854486,11.819469,16.606129,-36.924088,0.0,0.0,0.0
990,-0.50129086,0.552568,0.45460188,0.4865318,11.877096,15.609613,-36.984375,0.0,0.0,0.0
991,-0.5212514,0.5693322,0.4326396,0.46581206,11.859486,14.62357,-37.149937,0.0,0.0,0.0
992,-0.54404086,0.58196825,0.40814683,0.44581234,11.805877,15.620883,-37.099995,0.0,0.0,0.0
993,-0.563569,0.5902454,0.38744047,0.4288242,11.903699,14.666945,-37.383606,0.0,0.0,0.0
994,-0.5806829,0.59780717,0.36728936,0.41295582,11.62522,15.620579,-37.49777,0.0,0.0,0.0
995,-0.5955843,0.6015108,0.34982982,0.40135172,11.645212,16.618496,-37.436428,0.0,0.0,0.0
996,0.61050946,-0.6042142,-0.33249226,-0.38942558,11.758381,17.6101,-37.499016,0.0,0.0,0.0
997,0.62446654,-0.6071158,-0.31531522,-0.37686637,11.12389,16.866175,-37.289257,0.0,0.0,0.0
998,0.6360321,-0.6091381,-0.29873198,-0.367659,11.450856,15.924526,-37.3692,0.0,0.0,0.0
999,0.6474683,-0.6104634,-0.2843854,-0.35671294,11.500589,16.914797,-37.239235,0.0,0.0,0.0
1000,0.6601213,-0.60907114,-0.2678238,-0.34862962,11.522171,15.927892,-37.399086,0.0,0.0,0.0
1001,0.6729697,-0.60774165,-0.25004837,-0.33946684,11.588331,14.935285,-37.500847,0.0,0.0,0.0
1002,0.6817314,-0.60840994,-0.2379354,-0.3293424,11.655803,15.930905,-37.436142,0.0,0.0,0.0
1003,0.6878672,-0.6094766,-0.22697343,-0.32227316,11.760481,14.943331,-37.553352,0.0,0.0,0.0
1004,0.695543,-0.6090365,-0.21477641,-0.31490558,11.88744,13.957539,-37.663338,0.0,0.0,0.0
1005,0.7042916,-0.60987884,-0.19968845,-0.3035551,11.918301,14.949554,-37.541054,0.0,0.0,0.0
1006,0.7131249,-0.6107687,-0.18565126,-0.2897381,11.845138,14.020543,-37.178307,0.0,0.0,0.0
1007,0.73021835,-0.6034632,-0.18586238,-0.2608995,10.874318,14.048921,-36.94018,0.0,0.0,0.0
1008,0.73792565,-0.6044606,-0.17636147,-0.24287817,10.763383,15.037346,-36.836697,0.0,0.0,0.0
1009,0.74294144,-0.60537726,-0.16797277,-0.23095785,10.990453,14.072568,-36.96953,0.0,0.0,0.0
1010,0.7458464,-0.6042768,-0.1622825,-0.22853266,10.736724,15.01118,-36.735798,0.0,0.0,0.0
1011,0.7478512,-0.59830254,-0.16703932,-0.23420191,10.883426,14.030478,-36.865036,0.0,0.0,0.0
1012,0.7442452,-0.5902108,-0.18969,-0.24853192,10.889204,13.058969,-37.10197,0.0,0.0,0.0
1013,0.7364707,-0.5802598,-0.21781982,-0.27104244,10.7303915,14.040626,-36.99647,0.0,0.0,0.0
1014,0.7295001,-0.56743777,-0.24197187,-0.2954549,10.635635,15.034887,-36.94681,0.0,0.0,0.0
1015,0.72075164,-0.5511073,-0.26873386,-0.3233883,10.553141,14.050029,-37.09929,0.0,0.0,0.0
1016,0.7076285,-0.53701186,-0.30159208,-0.34629813,10.479613,15.040329,-36.98139,0.0,0.0,0.0
1017,0.69417554,-0.5260726,-0.3240728,-0.36924884,10.371744,16.030928,-36.897255,0.0,0.0,0.0
1018,0.6807879,-0.5105062,-0.34658283,-0.3947044,10.283996,17.0212,-36.78927,0.0,0.0,0.0
1019,0.6662804,-0.49395084,-0.37274414,-0.4161067,10.328906,16.030231,-36.915615,0.0,0.0,0.0
1020,0.649859,-0.4788176,-0.39600596,-0.43771705,10.06373,16.987402,-36.799393,0.0,0.0,0.0
1021,0.63311315,-0.4617669,-0.41891888,-0.45874402,9.997005,17.98226,-36.723206,0.0,0.0,0.0
1022,0.6193235,-0.44205597,-0.44087425,-0.47608283,10.20573,17.053345,-37.02907,0.0,0.0,0.0
1023,0.6030527,-0.42170978,-0.46482554,-0.49236727,9.829325,17.975767,-37.115425,0.0,0.0,0.0
1024,0.58616006,-0.40655798,-0.48563546,-0.50525755,9.771099,18.966286,-36.991,0.0,0.0,0.0
1025,0.5741794,-0.39332584,-0.5019264,-0.5135004,9.479975,19.911701,-36.84458,0.0,0.0,0.0
1026,0.5633488,-0.37735778,-0.5184208,-0.5210365,9.723723,18.948828,-36.96061,0.0,0.0,0.0
1027,-0.07320874,0.75167,-0.65207565,0.06655804,9.7153225,19.72251,-37.594128,0.0,0.0,0.0
1028,-0.07446717,0.763641,-0.637037,0.07410074,9.665902,19.916367,-38.573914,0.0,0.0,0.0
1029,-0.07403569,0.77297056,-0.62439847,0.08462734,9.678719,20.0217,-39.568268,0.0,0.0,0.0
1030,-0.070767164,0.77786666,-0.6176311,0.09190909,9.596533,20.062136,-40.564064,0.0,0.0,0.0
1031,-0.06204956,0.7852652,-0.6077009,0.101034954,9.536085,20.1763,-39.57244,0.0,0.0,0.0
1032,-0.054065872,0.79090077,-0.5984709,0.11569533,10.160207,19.845985,-40.280514,0.0,0.0,0.0
1033,-0.046192076,0.7934213,-0.5921308,0.133154,10.173121,19.797678,-41.279263,0.0,0.0,0.0
1034,-0.026049983,0.7867634,-0.5973842,0.15315603,10.051502,19.815226,-40.28684,0.0,0.0,0.0
1035,-0.011587888,0.7760949,-0.60776305,0.16782863,10.113584,20.81055,-40.21286,0.0,0.0,0.0
1036,0.02067554,0.7560628,-0.6257076,0.19087046,10.061008,20.776583,-39.21482,0.0,0.0,0.0
1037,0.057016186,0.7312564,-0.6457475,0.21218716,10.194506,20.966434,-40.187515,0.0,0.0,0.0
1038,0.08847369,0.70713305,-0.66443425,0.22508305,10.005357,20.228848,-39.5393,0.0,0.0,0.0
1039,0.114878185,0.6897755,-0.6753397,0.23436934,10.266317,20.192488,-40.50396,0.0,0.0,0.0
1040,-0.14872059,-0.6710932,0.68205595,-0.24963115,10.014479,19.24414,-40.311043,0.0,0.0,0.0
1041,-0.1703395,-0.6574768,0.68839514,-0.2545995,10.238169,18.80823,-41.182793,0.0,0.0,0.0
1042,-0.18469948,-0.64525634,0.697434,-0.2512293,10.207173,18.11029,-41.898277,0.0,0.0,0.0
1043,-0.18768023,-0.63222957,0.71171165,-0.24192657,10.074663,18.705448,-41.105667,0.0,0.0,0.0
1044,-0.18893042,-0.6185852,0.7251139,-0.23636286,10.236828,18.156208,-41.92545,0.0,0.0,0.0
1045,-0.18181825,-0.61293274,0.7331705,-0.23176853,10.241889,17.531372,-42.70619,0.0,0.0,0.0
1046,-0.16259395,-0.61521626,0.7408653,-0.21492048,9.848008,16.718258,-43.134792,0.0,0.0,0.0
1047,-0.14049411,-0.6194306,0.74875253,-0.18957001,9.900713,17.14438,-42.231663,0.0,0.0,0.0
1048,-0.12345993,-0.62505555,0.75257766,-0.16640331,10.013389,16.42403,-42.91606,0.0,0.0,0.0
1049,-0.10154981,-0.6313272,0.75607383,-0.1395206,10.451142,16.321205,-43.809258,0.0,0.0,0.0
1050,-0.07531054,-0.6346646,0.76102805,-0.1112004,10.43269,15.73072,-44.616096,0.0,0.0,0.0
1051,-0.04715285,-0.6392707,0.7627066,-0.08595478,10.52712,15.347765,-45.535023,0.0,0.0,0.0
1052,-0.021019451,-0.6382255,0.7667848,-0.065326475,10.561759,14.721684,-46.314014,0.0,0.0,0.0
1053,0.0044299196,-0.6350167,0.7712314,-0.04400342,10.750315,14.47454,-47.26447,0.0,0.0,0.0
1054,0.031983055,-0.6330637,0.7731841,-0.019842735,10.894358,13.97349,-48.117817,0.0,0.0,0.0
1055,0.053548656,-0.6366759,0.7692656,0.0026092604,10.736212,13.729538,-49.074623,0.0,0.0,0.0
1056,0.077471204,-0.64109546,0.7631789,0.023512453,10.755167,13.483633,-50.04373,0.0,0.0,0.0
1057,0.09188861,-0.6425208,0.7597466,0.03884013,10.5525055,12.5594845,-50.36758,0.0,0.0,0.0
1058,0.10418764,-0.6490053,0.7515152,0.056231476,10.537707,11.9135685,-51.130848,0.0,0.0,0.0
1059,0.11964362,-0.65053123,0.7463333,0.07403499,10.683645,11.7386875,-52.10456,0.0,0.0,0.0
1060,0.13900164,-0.6453041,0.74534804,0.0933675,10.726876,11.800654,-53.101704,0.0,0.0,0.0
1061,0.15555646,-0.640369,0.7440864,0.10984192,10.866247,11.736689,-54.089874,0.0,0.0,0.0
1062,-0.33838814,-0.5530473,-0.48999852,0.5826951,11.052316,12.2074,-53.227432,0.0,0.0,0.0
1063,-0.34736913,-0.54058266,-0.48366517,0.59428364,10.608423,11.4271145,-53.668015,0.0,0.0,0.0
1064,-0.35385853,-0.52595246,-0.47704706,0.6087563,10.158115,10.612756,-54.034134,0.0,0.0,0.0
1065,0.54710793,-0.5098411,0.5748069,0.3321626,10.207434,10.700773,-53.039234,0.0,0.0,0.0
1066,0.55554736,-0.5087149,0.56458175,0.3373777,10.72724,11.538599,-53.20612,0.0,0.0,0.0
1067,-0.18530634,0.66373265,0.42369542,0.58787984,11.187853,12.404125,-53.402843,0.0,0.0,0.0
1068,-0.18992104,0.6639846,0.41863558,0.5897446,11.365006,11.854182,-52.586643,0.0,0.0,0.0
1069,0.22908844,-0.5304102,0.8092999,0.10591139,11.851735,12.495,-53.180317,0.0,0.0,0.0
1070,0.21705568,-0.5277006,0.8152071,0.099278785,12.227231,12.844291,-54.038803,0.0,0.0,0.0
1071,0.20554239,-0.5271696,0.81945306,0.09133064,12.663356,13.182722,-54.872627,0.0,0.0,0.0
1072,-0.041427754,0.80517876,0.4891134,0.33277467,13.033788,13.560681,-55.72111,0.0,0.0,0.0
1073,-0.04770796,0.80345815,0.4844637,0.34274462,12.746989,13.191674,-54.83704,0.0,0.0,0.0
1074,-0.05836507,0.7970567,0.4808359,0.3606813,13.209644,13.625663,-55.610092,0.0,0.0,0.0
1075,-0.06483188,0.7932564,0.4822701,0.3660009,13.706747,13.987921,-56.398544,0.0,0.0,0.0
1076,0.17867514,-0.53192025,0.8230219,0.08815322,13.340783,13.576639,-55.56373,0.0,0.0,0.0
1077,0.16374376,-0.5350024,0.8253162,0.07624688,13.700899,14.075504,-56.352047,0.0,0.0,0.0
1078,0.1346839,-0.53737575,0.83065325,0.055702496,13.35172,13.639656,-55.522526,0.0,0.0,0.0
1079,0.10984121,-0.5416752,0.8324203,0.039991762,13.694535,14.120353,-56.329624,0.0,0.0,0.0
1080,0.09378934,-0.5445942,0.83272177,0.034570858,13.299826,13.725695,-55.499893,0.0,0.0,0.0
1081,0.07335966,-0.55237806,0.82994556,0.026214624,13.977928,14.322738,-55.07127,0.0,0.0,0.0
1082,0.043211445,-0.5671149,0.8224282,0.011193264,14.218973,14.583717,-56.00604,0.0,0.0,0.0
1083,0.017093059,-0.5810001,0.81366855,-0.009497946,14.518114,14.758511,-56.9441,0.0,0.0,0.0
1084,0.0053629032,-0.5949572,0.80321765,-0.028959839,14.260043,14.414893,-56.041145,0.0,0.0,0.0
1085,-0.0005403956,-0.6127334,0.7890452,-0.044329587,14.092054,14.329975,-55.05902,0.0,0.0,0.0
1086,-0.00334763,-0.6297893,0.7747064,-0.056428865,14.308236,14.519766,-56.01675,0.0,0.0,0.0
1087,-0.00048645816,-0.6358329,0.76852804,-0.071280256,14.697958,14.336342,-56.91923,0.0,0.0,0.0
1088,-0.008698224,-0.62906456,0.77269924,-0.08448657,14.910985,15.274402,-57.19248,0.0,0.0,0.0
1089,-0.015072583,-0.6180562,0.7812748,-0.08595996,15.274554,16.192158,-57.032665,0.0,0.0,0.0
1090,-0.046971798,-0.6004032,0.7914844,-0.10422123,14.992096,15.782991,-56.165024,0.0,0.0,0.0
1091,0.010320775,-0.60531306,0.79537433,-0.02948296,14.999254,16.7745,-56.03517,0.0,0.0,0.0
1092,0.007577248,-0.6006703,0.7988486,-0.031283848,14.858968,16.542255,-55.07268,0.0,0.0,0.0
1093,-0.006099526,-0.59197325,0.80572474,-0.018387264,15.115363,16.695898,-56.026966,0.0,0.0,0.0
1094,-0.024037,-0.57841206,0.8153889,-0.0016090552,14.8741255,16.566671,-55.065144,0.0,0.0,0.0
1095,-0.017055301,-0.56773096,0.822535,0.028755223,14.711349,16.257895,-54.12804,0.0,0.0,0.0
1096,0.00012636142,-0.56318814,0.8232497,0.07126702,14.862731,16.45024,-55.097622,0.0,0.0,0.0
1097,0.0074106418,-0.5615448,0.82197917,0.09467199,15.032775,16.67433,-56.05724,0.0,0.0,0.0
1098,0.020024126,-0.5615372,0.81962746,0.11173994,14.859594,16.336094,-55.13225,0.0,0.0,0.0
1099,0.027749293,-0.56312865,0.8159849,0.12761164,14.981676,16.408974,-56.122093,0.0,0.0,0.0
1100,0.029977448,-0.5631068,0.813895,0.13995394,14.824687,16.197493,-55.1574,0.0,0.0,0.0
1101,0.031960975,-0.56477726,0.81134313,0.14740238,14.867418,16.207394,-54.158363,0.0,0.0,0.0
1102,0.029757194,-0.5654196,0.80932087,0.1562527,15.298451,16.235594,-55.060257,0.0,0.0,0.0
1103,0.024629446,-0.5658198,0.8074823,0.1649658,14.983726,15.9779005,-54.146725,0.0,0.0,0.0
1104,0.02425107,-0.56672317,0.80523837,0.1727076,14.675907,15.689909,-53.239914,0.0,0.0,0.0
1105,0.020271517,-0.5682532,0.80216354,0.18223867,14.48856,15.388364,-52.305046,0.0,0.0,0.0
1106,0.0099671185,-0.5699553,0.79914117,0.1908534,14.832467,15.574215,-53.225475,0.0,0.0,0.0
1107,-0.002812157,-0.5729136,0.794582,0.20100129,14.564277,15.311747,-52.298553,0.0,0.0,0.0
1108,-0.008199514,-0.5765124,0.79015934,0.20788069,14.835534,15.435635,-53.253056,0.0,0.0,0.0
1109,0.6587065,-0.4487084,-0.4313339,0.4227501,14.024833,15.79994,-53.71136,0.0,0.0,0.0
1110,0.65374774,-0.45870253,-0.4337501,0.41721308,14.613671,16.247921,-54.3841,0.0,0.0,0.0
1111,0.64507604,-0.47098193,-0.44020274,0.4102127,14.435048,16.76969,-55.21828,0.0,0.0,0.0
1112,0.63738006,-0.477895,-0.44747207,0.40636408,15.343708,16.584988,-55.592743,0.0,0.0,0.0
1113,0.62909406,-0.48431683,-0.45447353,0.40389568,14.418704,16.657103,-55.219692,0.0,0.0,0.0
1114,0.6193577,-0.48975575,-0.46378586,0.40179354,13.426427,16.763458,-55.283512,0.0,0.0,0.0
1115,0.6069558,-0.49837404,-0.47275043,0.39966857,12.957795,17.041304,-56.122074,0.0,0.0,0.0
1116,0.5921981,-0.5110638,-0.47753638,0.40009284,12.778044,17.804266,-56.743023,0.0,0.0,0.0
1117,0.58129627,-0.5153885,-0.48179093,0.40539718,13.491746,18.080872,-57.386543,0.0,0.0,0.0
1118,0.57038754,-0.5233058,-0.4859115,0.4058314,14.344439,18.022993,-57.90574,0.0,0.0,0.0
1119,0.5644938,-0.52729845,-0.4874217,0.4070912,15.277858,17.860226,-58.225483,0.0,0.0,0.0
1120,0.57181066,-0.5135501,-0.4861463,0.41588533,14.329835,17.98321,-57.932007,0.0,0.0,0.0
1121,0.5874601,-0.48540613,-0.48443037,0.4296495,13.418078,18.041082,-57.525375,0.0,0.0,0.0
1122,0.6031933,-0.45950767,-0.48093674,0.44012544,13.461823,18.55702,-58.380886,0.0,0.0,0.0
1123,0.61896694,-0.43273434,-0.47433162,0.45236093,12.504902,18.540445,-58.09101,0.0,0.0,0.0
1124,0.6277525,-0.42075306,-0.46801406,0.45810094,12.360294,19.296576,-58.729256,0.0,0.0,0.0
1125,0.63710034,-0.4028868,-0.46048513,0.46876305,12.656702,19.78912,-59.547512,0.0,0.0,0.0
1126,0.6165925,0.49019688,-0.1585338,-0.5953047,11.755413,19.606737,-59.154556,0.0,0.0,0.0
1127,0.60194826,0.5037941,-0.16745271,-0.5964976,12.59774,19.608112,-58.615593,0.0,0.0,0.0
1128,-0.58721536,-0.52033126,0.17608075,0.594499,13.373899,19.998957,-59.110382,0.0,0.0,0.0
1129,-0.5730466,-0.53363806,0.17986804,0.5953952,14.133222,20.439285,-59.589485,0.0,0.0,0.0
1130,-0.5590875,-0.5457786,0.18893671,0.5948528,13.419719,20.0228,-59.026054,0.0,0.0,0.0
1131,-0.5491411,-0.5581736,0.20328504,0.5878448,14.342158,20.395382,-59.12748,0.0,0.0,0.0
1132,-0.54201496,-0.57072437,0.21753405,0.57721084,15.214954,20.745869,-59.467167,0.0,0.0,0.0
1133,0.53332925,0.5878868,-0.23362698,-0.56157583,14.223747,20.613583,-59.46408,0.0,0.0,0.0
1134,0.52100885,0.60778916,-0.24909163,-0.5450647,15.10593,20.984074,-59.754753,0.0,0.0,0.0
1135,0.50512296,0.6239403,-0.26397353,-0.5346656,14.21423,20.551304,-59.622166,0.0,0.0,0.0
1136,0.48719886,0.6376686,-0.27736363,-0.5282854,15.106966,20.995037,-59.700405,0.0,0.0,0.0
1137,0.47347614,0.65157926,-0.28773287,-0.5181454,15.896218,21.44819,-60.11481,0.0,0.0,0.0
1138,0.46746475,0.6610397,-0.2939611,-0.5080257,16.455294,22.050768,-60.684315,0.0,0.0,0.0
1139,-0.11797784,0.35886335,0.9110266,-0.16531444,15.702741,21.72927,-61.259033,0.0,0.0,0.0
1140,-0.12775186,0.3576408,0.9100792,-0.16591696,15.737635,21.753036,-62.258144,0.0,0.0,0.0
1141,-0.13959184,0.3579079,0.9081737,-0.16624254,15.920594,21.774637,-61.27526,0.0,0.0,0.0
1142,-0.1654377,0.3584939,0.90595376,-0.1528406,16.477894,21.477873,-60.499794,0.0,0.0,0.0
1143,0.38202205,-0.58095676,0.399458,0.59747946,17.050865,20.927145,-59.892834,0.0,0.0,0.0
1144,-0.37777683,0.5897004,-0.40264946,-0.58941627,17.619394,20.140104,-60.132298,0.0,0.0,0.0
1145,-0.36727443,0.6044409,-0.39496446,-0.5863137,17.235909,19.235868,-59.944427,0.0,0.0,0.0
1146,-0.35502103,0.6169324,-0.3961294,-0.580031,16.74649,20.071835,-59.696175,0.0,0.0,0.0
1147,-0.33781627,0.62488216,-0.40074924,-0.5786212,17.45037,19.362028,-59.723164,0.0,0.0,0.0
1148,-0.3235413,0.6326559,-0.40290785,-0.5768299,17.283527,20.156734,-59.13955,0.0,0.0,0.0
1149,-0.30757707,0.64874715,-0.40543535,-0.56581414,17.198135,20.127636,-60.13547,0.0,0.0,0.0
1150,-0.29863,0.6527632,-0.40581995,-0.5657124,16.695684,20.593035,-59.406815,0.0,0.0,0.0
1151,-0.2859847,0.65749025,-0.39596736,-0.5736978,16.119658,19.939632,-58.915634,0.0,0.0,0.0
1152,-0.27651292,0.6630885,-0.38629952,-0.5784695,16.70332,19.164783,-59.15842,0.0,0.0,0.0
1153,-0.27120107,0.662302,-0.37284988,-0.5905836,17.286718,18.446497,-59.537514,0.0,0.0,0.0
1154,-0.2710249,0.6547834,-0.35589406,-0.6092155,17.882288,17.706783,-59.850754,0.0,0.0,0.0
1155,-0.2746512,0.6458936,-0.34053245,-0.6256404,18.507347,16.960482,-60.07952,0.0,0.0,0.0
1156,0.28787315,-0.62755305,0.32006863,0.648739,18.036995,17.631771,-59.506687,0.0,0.0,0.0
1157,0.30043873,-0.606735,0.29843405,0.6727156,17.360317,18.313766,-59.22922,0.0,0.0,0.0
1158,0.3115714,-0.5882313,0.2789091,0.69218266,16.774242,19.114616,-59.1061,0.0,0.0,0.0
1159,0.32306364,-0.58960867,0.28897113,0.681533,17.08326,19.433018,-60.002274,0.0,0.0,0.0
1160,0.32961416,-0.57095695,0.27142048,0.7012087,17.762955,18.699593,-60.012413,0.0,0.0,0.0
1161,0.32832804,-0.5545985,0.26094845,0.71869814,18.2122,18.42658,-59.16174,0.0,0.0,0.0
1162,0.34042317,-0.539234,0.2540521,0.7271838,18.937067,18.920721,-59.641735,0.0,0.0,0.0
1163,0.3431456,-0.5197643,0.24028249,0.74455386,19.536964,18.13596,-59.797535,0.0,0.0,0.0
1164,0.34167558,-0.49887836,0.22979055,0.7626103,18.859789,18.75851,-59.40528,0.0,0.0,0.0
1165,0.34161544,-0.4791632,0.21782298,0.7786236,19.467327,17.985958,-59.589832,0.0,0.0,0.0
1166,0.34117532,-0.4629238,0.20498328,0.79201186,18.938667,18.828676,-59.48812,0.0,0.0,0.0
1167,0.3481296,-0.4417238,0.19257347,0.80411524,18.431181,19.675428,-59.32853,0.0,0.0,0.0
1168,0.84028506,0.42438185,0.26862365,-0.20411365,18.177124,19.47819,-58.381664,0.0,0.0,0.0
1169,0.84241605,0.41996524,0.2613512,-0.21368182,18.325531,18.51682,-58.149834,0.0,0.0,0.0
1170,0.84322214,0.41783157,0.25641876,-0.22055066,17.940577,17.737017,-57.65616,0.0,0.0,0.0
1171,0.8428103,0.41432005,0.25898814,-0.22568747,17.773333,18.649113,-58.03047,0.0,0.0,0.0
1172,0.8395038,0.4140209,0.2718152,-0.22346473,17.698332,19.453026,-58.620472,0.0,0.0,0.0
1173,0.8321593,0.417921,0.29759282,-0.21045534,17.684649,18.587088,-58.12051,0.0,0.0,0.0
1174,0.82494915,0.41949865,0.32755807,-0.1902249,18.51289,18.842676,-58.619194,0.0,0.0,0.0
1175,0.8220119,0.41954583,0.3442775,-0.17248403,18.701654,17.975761,-58.157864,0.0,0.0,0.0
1176,0.8176613,0.42063382,0.36322263,-0.15022153,18.619318,18.881102,-58.57449,0.0,0.0,0.0
1177,0.8116974,0.4227741,0.3842078,-0.12162958,18.419155,19.774181,-58.977413,0.0,0.0,0.0
1178,0.8094633,0.42208233,0.39669544,-0.096168645,18.998451,18.961668,-59.042515,0.0,0.0,0.0
1179,0.8081877,0.4222995,0.402242,-0.08183563,19.12604,18.020086,-58.73083,0.0,0.0,0.0
1180,0.057032965,0.32167295,-0.29247618,0.8987388,19.715002,17.362514,-58.261017,0.0,0.0,0.0
1181,0.062324233,0.29438582,-0.3030324,0.90422565,20.476377,17.070917,-57.681988,0.0,0.0,0.0
1182,0.06932414,0.26350546,-0.31368056,0.90959525,21.211618,16.795454,-57.06268,0.0,0.0,0.0
1183,0.07722883,0.23438892,-0.3193033,0.91495514,21.987045,17.385723,-57.28695,0.0,0.0,0.0
1184,0.085259,0.20682536,-0.32339686,0.9194393,22.596092,17.038652,-56.573784,0.0,0.0,0.0
1185,0.090597056,0.18867463,-0.32264277,0.9230903,21.752895,17.25218,-57.06716,0.0,0.0,0.0
1186,0.101624824,0.17461306,-0.31858426,0.9261138,22.361416,16.855352,-56.37997,0.0,0.0,0.0
1187,0.10661725,0.16057956,-0.31646064,0.92881626,22.782515,16.609558,-55.506897,0.0,0.0,0.0
1188,0.108026095,0.1437856,-0.3146164,0.932026,23.293673,16.413214,-54.670135,0.0,0.0,0.0
1189,0.71264523,0.070296854,0.6843032,0.13756526,24.060303,16.064804,-54.1308,0.0,0.0,0.0
1190,0.15260836,0.579144,-0.3622896,0.71417725,25.002748,15.734625,-54.07809,0.0,0.0,0.0
1191,0.15114962,0.5679311,-0.36017898,0.72448546,25.886145,15.267445,-54.041286,0.0,0.0,0.0
1192,0.14871272,0.559449,-0.35609418,0.7335518,26.808117,14.886403,-54.11038,0.0,0.0,0.0
1193,0.14522742,0.56265175,-0.35325912,0.73317116,26.791424,14.85684,-55.109802,0.0,0.0,0.0
1194,0.13748242,0.55964524,-0.34717667,0.7398406,27.773182,14.667835,-55.1305,0.0,0.0,0.0
1195,0.12977429,0.5624325,-0.34036368,0.74228084,28.653206,14.193277,-55.111717,0.0,0.0,0.0
1196,0.121981025,0.57192636,-0.3306403,0.74074143,27.93768,14.859916,-55.32056,0.0,0.0,0.0
1197,0.11121527,0.584638,-0.31703353,0.7384574,26.999744,15.200805,-55.256767,0.0,0.0,0.0
1198,0.09846556,0.6007504,-0.30400196,0.7327935,26.058691,15.528706,-55.1737,0.0,0.0,0.0
1199,0.08278307,0.62115026,-0.28996044,0.7233549,25.121445,15.866835,-55.08862,0.0,0.0,0.0
1200,0.065416396,0.6421217,-0.27566215,0.7123278,26.033806,15.48767,-55.242996,0.0,0.0,0.0
1201,0.049382973,0.66117865,-0.26175132,0.70134896,26.897614,15.0068245,-55.393402,0.0,0.0,0.0
1202,0.032822195,0.67952025,-0.24218547,0.6917522,27.833706,14.667295,-55.48534,0.0,0.0,0.0
1203,0.019078415,0.6977471,-0.21872276,0.681869,28.696938,14.173234,-55.588943,0.0,0.0,0.0
1204,0.0048778234,0.71493816,-0.19375078,0.6717889,29.665018,13.929046,-55.645428,0.0,0.0,0.0
1205,-0.008137416,0.73049587,-0.16607764,0.6623653,30.567247,13.513769,-55.761726,0.0,0.0,0.0
1206,-0.017196357,0.7424239,-0.14077012,0.6547479,31.4674,13.086867,-55.84823,0.0,0.0,0.0
1207,-0.027743215,0.7549047,-0.119408056,0.64427555,32.331997,12.589287,-55.918118,0.0,0.0,0.0
1208,-0.042108264,0.76728505,-0.098839745,0.6322431,33.2527,12.204378,-55.982513,0.0,0.0,0.0
1209,-0.052995887,0.77591425,-0.08333009,0.62306064,34.18263,11.841281,-56.040756,0.0,0.0,0.0
1210,-0.06371055,0.78172207,-0.07439173,0.6158875,35.106606,11.464673,-56.107372,0.0,0.0,0.0
1211,-0.07489438,0.7859388,-0.0715969,0.6095612,36.04432,11.150911,-56.25651,0.0,0.0,0.0
1212,0.19979599,-0.5675003,-0.34425354,0.7207735,36.086704,10.283716,-56.752674,0.0,0.0,0.0
1213,0.19244431,-0.5718732,-0.3376786,0.72242606,35.179096,9.906229,-56.936405,0.0,0.0,0.0
